DATE,TIME,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20181213,093856,10.77,10.78,10.79,10.8,10.81,14100,258900,63200,303677,80200,10.76,10.75,10.74,10.73,10.72,7000,72600,10600,43500,32100
20181213,093859,10.78,10.79,10.8,10.81,10.82,258900,63200,303677,80200,45045,10.76,10.75,10.74,10.73,10.72,7000,72600,10600,43500,32100
20181213,093902,10.77,10.78,10.79,10.8,10.81,100,258900,63200,303677,80200,10.76,10.75,10.74,10.73,10.72,7400,72600,10600,43500,32100
20181213,093905,10.77,10.78,10.79,10.8,10.81,100,258900,63200,303677,80200,10.76,10.75,10.74,10.73,10.72,7400,72600,10600,43500,32100
20181213,093908,10.77,10.78,10.79,10.8,10.81,100,258900,63200,303677,80200,10.76,10.75,10.74,10.73,10.72,8500,72600,10600,43500,32100
20181213,093911,10.77,10.78,10.79,10.8,10.81,1100,258900,63200,303677,80200,10.76,10.75,10.74,10.73,10.72,9600,72700,10600,43500,32100
20181213,093914,10.77,10.78,10.79,10.8,10.81,4200,258900,63200,303677,80200,10.76,10.75,10.74,10.73,10.72,9700,72700,10600,43500,32100
20181213,093917,10.76,10.77,10.78,10.79,10.8,16100,4200,249600,63200,303677,10.75,10.74,10.73,10.72,10.71,72700,10600,43500,32100,55400
20181213,093920,10.76,10.77,10.78,10.79,10.8,15000,4200,249600,73200,303677,10.75,10.74,10.73,10.72,10.71,72600,10600,43500,32100,55400
20181213,093923,10.76,10.77,10.78,10.79,10.8,13300,29100,249600,73200,303677,10.75,10.74,10.73,10.72,10.71,72700,10600,43500,32100,55400
20181213,093926,10.76,10.77,10.78,10.79,10.8,13300,38400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72300,10600,43500,32100,55400
20181213,093929,10.76,10.77,10.78,10.79,10.8,4700,38400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72300,10600,43500,32100,55400
20181213,093932,10.76,10.77,10.78,10.79,10.8,4700,38400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72300,10600,43500,32100,55400
20181213,093935,10.76,10.77,10.78,10.79,10.8,4500,40400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72000,10600,43500,32100,55400
20181213,093938,10.76,10.77,10.78,10.79,10.8,4600,40400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,71000,10600,43500,32100,55400
20181213,093941,10.76,10.77,10.78,10.79,10.8,4600,40400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,69200,10600,43500,32100,55400
20181213,093944,10.76,10.77,10.78,10.79,10.8,4600,40400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72200,10600,43500,32100,55400
20181213,093947,10.76,10.77,10.78,10.79,10.8,26100,40400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72200,10600,43500,32100,55400
20181213,093950,10.76,10.77,10.78,10.79,10.8,22700,42400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72300,10600,43500,32100,55400
20181213,093953,10.76,10.77,10.78,10.79,10.8,20200,42400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72000,10600,43500,32100,55400
20181213,093956,10.76,10.77,10.78,10.79,10.8,20200,42400,249600,73200,304177,10.75,10.74,10.73,10.72,10.71,72700,10600,43500,32100,55400
20181213,093959,10.76,10.77,10.78,10.79,10.8,20200,42400,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,30100,10600,43500,32100,60400
20181213,094002,10.76,10.77,10.78,10.79,10.8,20400,42400,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,23600,10600,43500,32100,60400
20181213,094005,10.76,10.77,10.78,10.79,10.8,10500,42400,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,23600,10600,43500,32100,60400
20181213,094008,10.76,10.77,10.78,10.79,10.8,10700,43300,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,21400,18600,43500,32100,60400
20181213,094011,10.76,10.77,10.78,10.79,10.8,10700,43300,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,21000,18600,43500,32100,60400
20181213,094014,10.76,10.77,10.78,10.79,10.8,8100,43300,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,21100,18600,43500,32100,60400
20181213,094017,10.76,10.77,10.78,10.79,10.8,7700,43300,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,21700,18600,43500,32100,60400
20181213,094020,10.76,10.77,10.78,10.79,10.8,7700,43300,249600,73200,308677,10.75,10.74,10.73,10.72,10.71,22200,18600,43500,32100,60400
20181213,094023,10.75,10.76,10.77,10.78,10.79,14300,7600,43300,249600,73200,10.74,10.73,10.72,10.71,10.7,18300,43500,32100,60400,48500
20181213,094026,10.75,10.76,10.77,10.78,10.79,11900,7600,43300,249600,73200,10.74,10.73,10.72,10.71,10.7,19100,43500,32100,10400,48500
20181213,094029,10.75,10.76,10.77,10.78,10.79,10000,7600,43300,249600,75300,10.74,10.73,10.72,10.71,10.7,17700,43500,32100,10400,48500
20181213,094032,10.75,10.76,10.77,10.78,10.79,10000,7600,43300,249600,74300,10.74,10.73,10.72,10.71,10.7,17700,43500,32100,10400,48500
20181213,094035,10.75,10.76,10.77,10.78,10.79,10000,9600,43300,249600,61100,10.74,10.73,10.72,10.71,10.7,17400,43500,32100,10400,48500
20181213,094038,10.75,10.76,10.77,10.78,10.79,10000,9600,43300,249600,61100,10.74,10.73,10.72,10.71,10.7,15800,43500,32100,10400,48500
20181213,094041,10.75,10.76,10.77,10.78,10.79,10200,9600,43300,249600,61100,10.74,10.73,10.72,10.71,10.7,16200,43500,32100,10400,48500
20181213,094044,10.75,10.76,10.77,10.78,10.79,10200,9600,43300,249600,61100,10.74,10.73,10.72,10.71,10.7,16200,43500,32100,10400,48500
20181213,094047,10.75,10.76,10.77,10.78,10.79,9700,9600,43300,249600,61100,10.74,10.73,10.72,10.71,10.7,15200,43500,33500,10400,48500
20181213,094050,10.75,10.76,10.77,10.78,10.79,8600,9600,43300,249600,61100,10.74,10.73,10.72,10.71,10.7,15200,43500,33500,10400,48500
20181213,094053,10.75,10.76,10.77,10.78,10.79,4700,9600,23900,249600,58600,10.74,10.73,10.72,10.71,10.7,25200,43500,33500,10400,48500
20181213,094056,10.75,10.76,10.77,10.78,10.79,4200,9600,23900,249600,58600,10.74,10.73,10.72,10.71,10.7,25800,43500,33500,10400,48500
20181213,094059,10.75,10.76,10.77,10.78,10.79,3800,9600,23900,249600,58600,10.73,10.72,10.71,10.7,10.69,26400,33500,10400,49200,5100
20181213,094102,10.75,10.76,10.77,10.78,10.79,3300,9600,23900,249600,58600,10.73,10.72,10.71,10.7,10.69,44200,33500,10400,49200,4200
20181213,094105,10.75,10.76,10.77,10.78,10.79,3300,7600,26400,249600,58600,10.73,10.72,10.71,10.7,10.69,44200,33500,10400,49200,4200
20181213,094108,10.75,10.76,10.77,10.78,10.79,3300,7600,25800,249600,58600,10.73,10.72,10.71,10.7,10.69,42100,33500,10400,49300,4200
20181213,094111,10.75,10.76,10.77,10.78,10.79,9500,7600,25800,249600,58600,10.73,10.72,10.71,10.7,10.69,41400,33500,10400,49300,4200
20181213,094114,10.75,10.76,10.77,10.78,10.79,9500,7600,26800,249600,58600,10.73,10.72,10.71,10.7,10.69,41400,33500,10400,49300,4200
20181213,094117,10.75,10.76,10.77,10.78,10.79,9300,7600,26800,249600,58600,10.73,10.72,10.71,10.7,10.69,41900,33500,10400,49300,4200
20181213,094120,10.75,10.76,10.77,10.78,10.79,7300,7600,26800,249600,58600,10.73,10.72,10.71,10.7,10.69,41800,33500,10400,49300,4200
20181213,094123,10.75,10.76,10.77,10.78,10.79,4300,9600,26800,249600,58600,10.73,10.72,10.71,10.7,10.69,41600,33500,13400,49300,4200
20181213,094126,10.75,10.76,10.77,10.78,10.79,4300,9600,30300,249600,58600,10.73,10.72,10.71,10.7,10.69,41300,33500,13400,49300,4200
20181213,094129,10.75,10.76,10.77,10.78,10.79,4300,9600,25400,249600,58600,10.73,10.72,10.71,10.7,10.69,41500,53000,14000,49300,4200
20181213,094132,10.75,10.76,10.77,10.78,10.79,4000,9600,25400,249600,58600,10.73,10.72,10.71,10.7,10.69,51500,53000,14000,49300,4200
20181213,094135,10.74,10.75,10.76,10.77,10.78,20000,4000,9600,25400,249600,10.73,10.72,10.71,10.7,10.69,70900,59000,44000,49300,4200
20181213,094138,10.74,10.75,10.76,10.77,10.78,22400,4000,9600,25400,249600,10.73,10.72,10.71,10.7,10.69,69700,59000,44600,49300,4200
20181213,094141,10.74,10.75,10.76,10.77,10.78,22400,4000,14500,25400,249600,10.73,10.72,10.71,10.7,10.69,69600,59000,44600,49300,4200
20181213,094144,10.74,10.75,10.76,10.77,10.78,16700,4000,14500,25400,249600,10.73,10.72,10.71,10.7,10.69,89700,59000,44600,49300,4200
20181213,094147,10.75,10.76,10.77,10.78,10.79,4000,14500,25400,249600,58600,10.74,10.73,10.72,10.71,10.7,4800,97500,59000,44600,49300
20181213,094150,10.76,10.77,10.78,10.79,10.8,14500,25400,249600,58600,308677,10.74,10.73,10.72,10.71,10.7,35200,73700,59000,54600,49300
20181213,094153,10.76,10.77,10.78,10.79,10.8,13100,22900,249600,55900,308677,10.75,10.74,10.73,10.72,10.71,200,44200,66000,59000,54600
20181213,094156,10.76,10.77,10.78,10.79,10.8,53030,22900,249600,55900,309677,10.75,10.74,10.73,10.72,10.71,20000,8600,65900,59500,54600
20181213,094159,10.76,10.77,10.78,10.79,10.8,51030,22900,249600,55900,309677,10.75,10.73,10.72,10.71,10.7,5900,58700,59500,54600,49300
20181213,094202,10.76,10.77,10.78,10.79,10.8,51030,22900,249600,55900,309677,10.75,10.73,10.72,10.71,10.7,12700,50000,59500,54600,49300
20181213,094205,10.76,10.77,10.78,10.79,10.8,51130,22900,249600,55900,309677,10.75,10.73,10.72,10.71,10.7,12600,50000,59500,54600,49300
20181213,094208,10.76,10.77,10.78,10.79,10.8,45830,22900,249600,55900,309677,10.75,10.73,10.72,10.71,10.7,7200,50000,59500,54600,49300
20181213,094211,10.76,10.77,10.78,10.79,10.8,44830,22900,249600,55900,309677,10.75,10.73,10.72,10.71,10.7,7500,50000,59500,54600,50300
20181213,094214,10.76,10.77,10.78,10.79,10.8,43730,25600,249600,55900,309677,10.75,10.73,10.72,10.71,10.7,7500,50000,59500,54600,60300
20181213,094217,10.76,10.77,10.78,10.79,10.8,42230,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,5200,50000,59500,54600,60300
20181213,094220,10.76,10.77,10.78,10.79,10.8,40730,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,4800,50000,59500,54600,60300
20181213,094223,10.76,10.77,10.78,10.79,10.8,41730,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,3300,50000,59500,54600,60300
20181213,094226,10.76,10.77,10.78,10.79,10.8,41330,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,3500,50000,59500,54600,60300
20181213,094229,10.76,10.77,10.78,10.79,10.8,61330,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,3500,50000,59500,54600,60300
20181213,094232,10.76,10.77,10.78,10.79,10.8,61330,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,4300,50000,59500,54600,60300
20181213,094235,10.76,10.77,10.78,10.79,10.8,59430,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,2900,50000,59500,54600,60300
20181213,094238,10.77,10.78,10.79,10.8,10.81,25600,250600,55900,309677,80200,10.75,10.73,10.72,10.71,10.7,28370,30600,59500,54600,60300
20181213,094241,10.76,10.77,10.78,10.79,10.8,200,25600,250600,55900,309677,10.75,10.73,10.72,10.71,10.7,28670,30600,59500,54600,60300
20181213,094244,10.77,10.78,10.79,10.8,10.81,25600,250600,55900,309677,80200,10.76,10.75,10.73,10.72,10.71,3300,30270,30600,59500,54600
20181213,094247,10.77,10.78,10.79,10.8,10.81,24700,250600,55900,309677,80200,10.75,10.73,10.72,10.71,10.7,28400,30600,59500,54600,60300
20181213,094250,10.77,10.78,10.79,10.8,10.81,22900,250600,55900,309677,80200,10.76,10.75,10.73,10.72,10.71,1500,40800,35600,59500,54600
20181213,094253,10.77,10.78,10.79,10.8,10.81,17800,250600,55900,309677,80200,10.76,10.75,10.74,10.73,10.72,1400,40600,2000,35600,59500
20181213,094256,10.77,10.78,10.79,10.8,10.81,17800,250600,55900,318677,80200,10.76,10.75,10.74,10.73,10.72,3400,39200,2000,35600,59500
20181213,094259,10.76,10.77,10.78,10.79,10.8,26500,17800,250600,55900,318677,10.75,10.74,10.73,10.72,10.71,39200,2000,35600,59500,54600
20181213,094302,10.76,10.77,10.78,10.79,10.8,27300,17800,251600,55900,318677,10.75,10.74,10.73,10.72,10.71,40000,2000,35600,59500,54600
20181213,094305,10.76,10.77,10.78,10.79,10.8,27300,18300,251600,55900,318677,10.75,10.74,10.73,10.72,10.71,40000,2000,35600,59500,54600
20181213,094308,10.76,10.77,10.78,10.79,10.8,27300,18300,251600,55900,319677,10.75,10.74,10.73,10.72,10.71,40100,2000,35600,59500,54600
20181213,094311,10.76,10.77,10.78,10.79,10.8,26500,19600,251600,55900,319677,10.75,10.74,10.73,10.72,10.71,40100,2000,35600,59500,54600
20181213,094314,10.76,10.77,10.78,10.79,10.8,25500,19600,251600,55900,319677,10.75,10.74,10.73,10.72,10.71,39900,2000,35600,59500,54600
20181213,094317,10.75,10.76,10.77,10.78,10.79,10100,25200,19600,251600,55900,10.74,10.73,10.72,10.71,10.7,2000,35600,60200,54600,59600
20181213,094320,10.75,10.76,10.77,10.78,10.79,200,25200,19600,251600,55900,10.74,10.73,10.72,10.71,10.7,1300,35600,60200,54600,59600
20181213,094323,10.75,10.76,10.77,10.78,10.79,200,25200,19600,251100,55900,10.74,10.73,10.72,10.71,10.7,1300,35600,60200,54600,59600
20181213,094326,10.75,10.76,10.77,10.78,10.79,200,25200,19600,251100,55900,10.74,10.73,10.72,10.71,10.7,20800,35600,60200,54600,59600
20181213,094329,10.76,10.77,10.78,10.79,10.8,25100,19600,251200,55900,320577,10.74,10.73,10.72,10.71,10.7,16800,35600,60200,54600,59600
20181213,094332,10.76,10.77,10.78,10.79,10.8,25000,21600,251200,55900,320577,10.74,10.73,10.72,10.71,10.7,16800,35600,60200,54600,59600
20181213,094335,10.76,10.77,10.78,10.79,10.8,23400,21600,251200,55900,320577,10.74,10.73,10.72,10.71,10.7,16800,35600,60200,54600,59600
20181213,094338,10.76,10.77,10.78,10.79,10.8,23400,21600,251200,55900,320577,10.74,10.73,10.72,10.71,10.7,16800,35600,60200,54600,59600
20181213,094341,10.76,10.77,10.78,10.79,10.8,23900,21600,251200,55900,320577,10.74,10.73,10.72,10.71,10.7,16800,35600,60200,54600,60000
20181213,094344,10.76,10.77,10.78,10.79,10.8,23900,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,16400,35600,60200,54600,60000
20181213,094347,10.76,10.77,10.78,10.79,10.8,23900,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,15200,35600,60200,54600,60000
20181213,094350,10.76,10.77,10.78,10.79,10.8,23900,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,16600,35600,60200,54600,60000
20181213,094353,10.76,10.77,10.78,10.79,10.8,21500,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,16600,35600,60200,54600,60000
20181213,094356,10.76,10.77,10.78,10.79,10.8,19400,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,17700,36600,60200,54600,60000
20181213,094359,10.76,10.77,10.78,10.79,10.8,17200,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,37200,37400,60200,54600,60000
20181213,094402,10.76,10.77,10.78,10.79,10.8,17100,25100,251200,55900,320677,10.74,10.73,10.72,10.71,10.7,37000,37400,60200,54600,60000
20181213,094405,10.76,10.77,10.78,10.79,10.8,17100,25100,251700,55900,320677,10.74,10.73,10.72,10.71,10.7,37300,37800,60200,54600,60000
20181213,094408,10.76,10.77,10.78,10.79,10.8,17300,85100,251700,55900,320677,10.74,10.73,10.72,10.71,10.7,37300,37800,60200,54600,60000
20181213,094411,10.75,10.76,10.77,10.78,10.79,100,18200,85100,251700,54900,10.74,10.73,10.72,10.71,10.7,36800,37800,60200,54600,60000
20181213,094414,10.75,10.76,10.77,10.78,10.79,100,18200,85100,251700,54900,10.74,10.73,10.72,10.71,10.7,36600,37800,60200,54600,60000
20181213,094417,10.76,10.77,10.78,10.79,10.8,24300,85100,251700,54900,320677,10.74,10.73,10.72,10.71,10.7,36500,37800,60200,54600,60100
20181213,094420,10.76,10.77,10.78,10.79,10.8,21900,85100,251700,54900,320677,10.74,10.73,10.72,10.71,10.7,38700,37800,60200,54600,60100
20181213,094423,10.75,10.76,10.77,10.78,10.79,800,21900,85100,251700,54900,10.74,10.73,10.72,10.71,10.7,29900,39800,60200,54600,60100
20181213,094426,10.76,10.77,10.78,10.79,10.8,19900,85100,251700,54900,320677,10.74,10.73,10.72,10.71,10.7,29900,39800,60200,54600,60100
20181213,094429,10.76,10.77,10.78,10.79,10.8,18600,85100,251700,54900,320677,10.74,10.73,10.72,10.71,10.7,29400,39800,60200,54600,60100
20181213,094432,10.76,10.77,10.78,10.79,10.8,18600,85100,251700,54900,320677,10.74,10.73,10.72,10.71,10.7,23600,39800,60200,54600,60100
20181213,094438,10.76,10.77,10.78,10.79,10.8,18600,85100,251700,54900,320677,10.74,10.73,10.72,10.71,10.7,23200,39800,60200,54600,60100
20181213,094441,10.75,10.76,10.77,10.78,10.79,200,20600,85100,251700,54900,10.74,10.73,10.72,10.71,10.7,21692,39800,60200,54600,60100
20181213,094444,10.76,10.77,10.78,10.79,10.8,19300,85100,251700,74900,320677,10.74,10.73,10.72,10.71,10.7,21192,39800,60200,54600,60100
20181213,094447,10.76,10.77,10.78,10.79,10.8,16400,85100,251700,74900,320677,10.74,10.73,10.72,10.71,10.7,21292,39800,60200,54600,60100
20181213,094450,10.76,10.77,10.78,10.79,10.8,14000,85100,251700,74900,320677,10.74,10.73,10.72,10.71,10.7,21392,39800,60200,54600,63100
20181213,094453,10.76,10.77,10.78,10.79,10.8,13800,85100,251700,74900,320677,10.74,10.73,10.72,10.71,10.7,30492,39800,60200,54600,63100
20181213,094456,10.76,10.77,10.78,10.79,10.8,13900,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,30492,39800,60200,54600,63100
20181213,094459,10.76,10.77,10.78,10.79,10.8,13900,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,10592,39800,60200,54600,63100
20181213,094502,10.76,10.77,10.78,10.79,10.8,13700,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,200,35992,39800,60200,54600
20181213,094505,10.76,10.77,10.78,10.79,10.8,33700,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,200,35292,39800,60200,54600
20181213,094508,10.76,10.77,10.78,10.79,10.8,33700,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,1300,34600,39800,60200,54600
20181213,094511,10.76,10.77,10.78,10.79,10.8,33700,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,20500,34500,39800,61200,54600
20181213,094514,10.76,10.77,10.78,10.79,10.8,33700,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,20500,34500,40800,61200,54600
20181213,094517,10.76,10.77,10.78,10.79,10.8,29600,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,20400,34500,40800,61200,54600
20181213,094520,10.76,10.77,10.78,10.79,10.8,28200,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,20500,34500,40800,61200,54600
20181213,094523,10.76,10.77,10.78,10.79,10.8,26700,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,41600,34500,40800,61200,54600
20181213,094526,10.75,10.76,10.77,10.78,10.79,8700,26700,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,34500,40800,61200,54600,63100
20181213,094529,10.75,10.76,10.77,10.78,10.79,9000,26700,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,34493,40800,61200,54600,63100
20181213,094532,10.75,10.76,10.77,10.78,10.79,1300,26700,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,54593,40800,61200,54600,63100
20181213,094538,10.75,10.76,10.77,10.78,10.79,1300,26700,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,54275,40800,61200,54600,63100
20181213,094541,10.75,10.76,10.77,10.78,10.79,1200,26700,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,54275,40800,61200,54600,63100
20181213,094544,10.75,10.76,10.77,10.78,10.79,900,26700,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,51775,40800,61200,54600,63100
20181213,094547,10.76,10.77,10.78,10.79,10.8,24600,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,50375,40800,61200,54600,63100
20181213,094550,10.76,10.77,10.78,10.79,10.8,22900,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,50575,40800,61200,54600,63100
20181213,094553,10.76,10.77,10.78,10.79,10.8,20600,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,50532,40800,61200,54600,63100
20181213,094556,10.76,10.77,10.78,10.79,10.8,20600,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,54132,40800,61200,54600,63100
20181213,094559,10.76,10.77,10.78,10.79,10.8,20600,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,73632,40800,61200,54600,63100
20181213,094602,10.76,10.77,10.78,10.79,10.8,20300,85100,251700,74900,320777,10.74,10.73,10.72,10.71,10.7,72832,40800,61200,54600,63100
20181213,094605,10.76,10.77,10.78,10.79,10.8,20300,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,200,72832,40800,61200,54600
20181213,094608,10.76,10.77,10.78,10.79,10.8,20300,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,900,46632,40800,61200,54600
20181213,094611,10.76,10.77,10.78,10.79,10.8,20300,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,900,46732,40800,61200,54600
20181213,094614,10.76,10.77,10.78,10.79,10.8,20300,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,400,46732,40800,61200,54600
20181213,094617,10.76,10.77,10.78,10.79,10.8,18500,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,400,46732,40800,61200,54600
20181213,094620,10.76,10.77,10.78,10.79,10.8,16400,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,99,46732,40800,61200,54600
20181213,094623,10.76,10.77,10.78,10.79,10.8,19000,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,25300,46531,40900,61200,54600
20181213,094626,10.76,10.77,10.78,10.79,10.8,16800,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,25400,46531,40900,61200,54600
20181213,094629,10.76,10.77,10.78,10.79,10.8,16800,85100,251700,74900,320777,10.75,10.74,10.73,10.72,10.71,25400,46531,40900,61200,54600
20181213,094632,10.75,10.76,10.77,10.78,10.79,23800,16800,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,27131,40900,61200,54600,63100
20181213,094635,10.75,10.76,10.77,10.78,10.79,19300,16800,85100,251700,74900,10.74,10.73,10.72,10.71,10.7,66031,40900,61200,54600,63100
